CODE_LIGNE;LIB_LIGNE;STATUT;RG_TRONCON;PKD;PKF;IDGAIA;X_D_L93;Y_D_L93;X_F_L93;Y_F_L93;X_D_WGS84;Y_D_WGS84;X_F_WGS84;Y_F_WGS84;C_GEO_D;C_GEO_F
243300;Raccordement de Rivecourt-Sud;Exploitée;1;076+179;077+740;79d8c624-e28c-11e8-92ff-01b064e0362d;680160.7725000009;6915100.0242;680776.1464999989;6916282.931499999;2.7271065522834412;49.33515867189478;2.735516608680458;49.345810533909805;49.3351586719,2.72710655228;49.3458105339,2.73551660868
336306;Raccordement de Fin-d'Oise;Exploitée;1;000+000;000+590;79dabd7a-e28c-11e8-92ff-01b064e0362d;633154.251199998;6877427.564199999;633319.0551000014;6877888.645;2.086552216713311;48.99329390409848;2.088731353489839;48.99745681474788;48.9932939041,2.08655221671;48.9974568147,2.08873135349
702000;Ligne de Montluçon à St-Sulpice-Laurière;Exploitée;1;326+548;448+630;79deeea8-e28c-11e8-92ff-01b064e0362d;668616.2568999976;6582365.607000001;582414.0672999993;6550688.9582;2.591961933760714;46.340479024264596;1.4793047628034701;46.045770248489745;46.3404790243,2.59196193376;46.0457702485,1.4793047628
566000;Ligne SEA-Atlantique (LGV);Exploitée;1;000+634;301+848;79e613cc-e28c-11e8-92ff-01b064e0362d;529753.9979000017;6694949.600200001;423721.1741999984;6431446.4549;0.745319275431307;47.332997607435814;-0.502693903161209;44.92705909378526;47.3329976074,0.745319275431;44.9270590938,-0.502693903161
562300;Raccordement de St-Pierre-des-Corps vers Nantes;Exploitée;1;233+254;235+437;79dd46c0-e28c-11e8-92ff-01b064e0362d;528187.5309000015;6700776.360399999;526241.4631000012;6699824.155200001;0.722359702714445;47.38502486131695;0.6969441720979781;47.3759485636351;47.3850248613,0.722359702714;47.3759485636,0.696944172098
990000;Ligne de la grande ceinture de Paris;Exploitée;4;095+164;120+754;79e28bce-e28c-11e8-92ff-01b064e0362d;651932.0456999987;6841515.590100002;636609.7864999995;6855382.117600001;2.3471938712640332;48.672013803224154;2.137060348306639;48.79540355080524;48.6720138032,2.34719387126;48.7954035508,2.13706034831
431305;Raccordement de Courtalain (LGV);Exploitée;1;128+861;130+190;79e6e876-e28c-11e8-92ff-01b064e0362d;560381.1928000003;6776960.311299998;559826.8660999984;6777901.137400001;1.124982764826139;48.078100149206215;1.117240018595361;48.086445217993045;48.0781001492,1.12498276483;48.086445218,1.1172400186
340309;Raccordement du dépôt de Sotteville;Exploitée;1;133+570;135+260;79dada4a-e28c-11e8-92ff-01b064e0362d;562274.6959000006;6925359.7161;562113.8715000004;6927004.8224;1.102520473528777;49.4128125266102;1.099760273737218;49.42756002228309;49.4128125266,1.10252047353;49.4275600223,1.09976027374
570380;Raccordement de Juillé;Exploitée;1;001+100;002+559;79e6172a-e28c-11e8-92ff-01b064e0362d;477216.806599997;6538979.975299999;477351.7867999971;6540427.6347;0.12525820497630302;45.91400566424643;0.126318889506225;45.92707733049511;45.9140056642,0.125258204976;45.9270773305,0.126318889506
775311;Raccordement de Badan (poste 3) à Badan (poste 1);Exploitée;1;133+680;134+542;79e16684-e28c-11e8-92ff-01b064e0362d;838135.189199999;6502063.3390999995;838757.9506999999;6501821.847199999;4.772256025520646;45.60413844848841;4.780173433172134;45.60183828378189;45.6041384485,4.77225602552;45.6018382838,4.78017343317
962000;Ligne d'Ermont-Eaubonne à Champ-de-Mars (VMI);Exploitée;1;002+463;020+805;79e2576c-e28c-11e8-92ff-01b064e0362d;647731.0199000016;6861767.610300001;646945.7608999982;6875868.417199999;2.287661980210214;48.85382608574039;2.275196923032513;48.9805610579189;48.8538260857,2.28766198021;48.9805610579,2.27519692303
040000;Ligne de Jarville-la-Malgrange à Mirecourt;Exploitée;1;000-450;019+500;5f609e48-f73d-11e8-94ff-0130b2273146;935236.8493999988;6846252.103799999;929940.2030000016;6833141.7443;6.195660113208434;48.67358310260918;6.116755360030632;48.55765245415106;48.6735831026,6.19566011321;48.5576524542,6.11675536003
305000;Ligne de St-Roch à Frévent;Exploitée;1;002+074;010+791;79da11c6-e28c-11e8-92ff-01b064e0362d;648432.497299999;6977408.169599999;648841.4353;6984647.0922;2.282909631571545;49.893276901112316;2.287687906394944;49.95833407609092;49.8932769011,2.28290963157;49.9583340761,2.28768790639
830900;Voies de liaison de Dijon à Gevrey-Chambertin;Exploitée;2;000+000;006+914;79e10f4a-e28c-11e8-92ff-01b064e0362d;853676.378200002;6688974.688499998;851312.2512999997;6682949.500100002;5.033303364746131;47.28327869400508;5.000018158110402;47.22959777968576;47.283278694,5.03330336475;47.2295977797,5.00001815811
272953;Saut-de-mouton de St-Denis;Exploitée;1;006+544;007+914;79db5938-e28c-11e8-92ff-01b064e0362d;651990.1357999966;6871205.647500001;652441.4235000014;6872283.9298;2.344636246647243;48.939029782030296;2.350675282020342;48.948759421409875;48.939029782,2.34463624665;48.9487594214,2.35067528202
667000;Ligne de Lannemezan à Arreau-Cadéac;Exploitée;1;120+011;125+205;79e5d676-e28c-11e8-92ff-01b064e0362d;487703.17870000005;6227376.4021000005;484884.76640000194;6223675.792199999;0.39315869481595606;43.11411473209255;0.360095016270348;43.08000706905003;43.1141147321,0.393158694816;43.0800070691,0.36009501627
475000;Ligne de St-Brieuc à Pontivy;Exploitée;1;537+531;546+976;79dbf5c4-e28c-11e8-92ff-01b064e0362d;262270.59899999946;6795782.081099998;256014.42559999973;6790244.5152;-2.887562895018512;48.11547170112432;-2.965775460249527;48.0615601977653;48.1154717011,-2.88756289502;48.0615601978,-2.96577546025
431302;Raccordement d'Auneau (LGV);Exploitée;1;066+442;066+444;79e6c89c-e28c-11e8-92ff-01b064e0362d;609416.1761000007;6816266.008699998;609416.8382999972;6816267.571800001;1.7751798701133898;48.4403485380861;1.7751884947384182;48.44036269096761;48.4403485381,1.77517987011;48.440362691,1.77518849474
760306;Raccordement des lignes de Chagny à Dole et de Paris-Lyon à Marseille-St-Charles;Exploitée;1;000+153;004+974;79dfbd86-e28c-11e8-92ff-01b064e0362d;834203.0722000003;6649485.478700001;833258.3469000012;6646325.3035;4.764072489785907;46.932072861277334;4.7507374896106676;46.90381618376606;46.9320728613,4.76407248979;46.9038161838,4.75073748961
180611;Voie-mère de Woippy n° 2;Exploitée;1;000+000;008+359;79e61edc-e28c-11e8-92ff-01b064e0362d;930225.5778999999;6900824.802299999;932519.6516000032;6904630.664799999;6.157282760000609;49.16575236352407;6.190817272395465;49.19911219518401;49.1657523635,6.15728276;49.1991121952,6.1908172724
640306;Raccordement circulaire de Bordeaux-St-Jean;Exploitée;1;000+015;000+765;79dc75bc-e28c-11e8-92ff-01b064e0362d;418673.6819999963;6418934.623;418202.74870000035;6419418.458799999;-0.559454845496248;44.81249121240782;-0.5656814426983541;44.816651637848835;44.8124912124,-0.559454845496;44.8166516378,-0.565681442698
243301;Raccordement des Ageux;Exploitée;1;076+189;077+316;79d8c6b6-e28c-11e8-92ff-01b064e0362d;680160.7725000009;6915100.0242;679541.5565000027;6915941.513;2.7271065522834412;49.33515867189478;2.718547898039858;49.34270320507166;49.3351586719,2.72710655228;49.3427032051,2.71854789804
586000;Ceinture de Bordeaux;Exploitée;1;003+943;014+260;79dda1e6-e28c-11e8-92ff-01b064e0362d;415518.4082000032;6419534.811700001;416005.09170000255;6425836.640000001;-0.59966761640612;44.816601952589444;-0.5971479634173811;44.873480064034545;44.8166019526,-0.599667616406;44.873480064,-0.597147963417
167000;Ligne de Réding à Diemeringen;Exploitée;1;001+315;005+728;79e61d16-e28c-11e8-92ff-01b064e0362d;1002306.7512999997;6856731.536800001;1004967.0104999989;6859922.228700001;7.112741625702408;48.73983223117538;7.151146786314157;48.76723867480638;48.7398322312,7.1127416257;48.7672386748,7.15114678631
330000;Ligne de St-Denis à Dieppe;Exploitée;1;006+441;030+900;79da8cd6-e28c-11e8-92ff-01b064e0362d;651993.3282999992;6871135.920899998;632605.7155999988;6884125.890000001;2.344687723132862;48.938403023039626;2.077988410126109;49.053462640062456;48.938403023,2.34468772313;49.0534626401,2.07798841013
711000;Ligne d'Eygurande-Merlines à Clermont-Ferrand;Exploitée;1;442+278;506+820;79e6080e-e28c-11e8-92ff-01b064e0362d;676856.5680999979;6504913.442699999;707606.5949999988;6519582.5612;2.702886780860172;45.643370540571006;3.097886622506008;45.775813460662484;45.6433705406,2.70288678086;45.7758134607,3.09788662251
334900;Ligne de Paris-St-Lazare à Ermont-Eaubonne;Exploitée;1;000+037;014+168;79dab780-e28c-11e8-92ff-01b064e0362d;650503.5811000019;6864280.9254;646634.9587000012;6875862.105700001;2.325152694046311;48.876646819628434;2.270951920282547;48.98047857778301;48.8766468196,2.32515269405;48.9804785778,2.27095192028
939306;Raccordement de L'Estaque-Joliette à Marseille-Canet;Exploitée;1;856+470;857+444;79e22234-e28c-11e8-92ff-01b064e0362d;891107.3841999993;6251248.802999999;891794.3315000013;6250936.674800001;5.355555645648245;43.334732376089285;5.363902646171986;43.33174111001764;43.3347323761,5.35555564565;43.33174111,5.36390264617
830311;Raccordement de Bercy-Sud;Exploitée;1;001+628;002+120;79e10212-e28c-11e8-92ff-01b064e0362d;655220.6020999998;6859817.194200002;655141.5860000029;6858953.064300001;2.389933308282779;48.836850027994444;2.388947951481932;48.82907330007372;48.836850028,2.38993330828;48.8290733001,2.38894795148
226321;Raccordement de Messy;Exploitée;1;000+000;002+612;79d7fa4e-e28c-11e8-92ff-01b064e0362d;677281.3933999985;6872958.945300002;679574.7157000005;6873278.929699998;2.689777690009167;48.95618653854127;2.721077270248084;48.95914087113717;48.9561865385,2.68977769001;48.9591408711,2.72107727025
664000;Ligne de Pau à Canfranc (frontière);Exploitée;1;215+941;275+413;79e6036a-e28c-11e8-92ff-01b064e0362d;426268.93299999833;6249497.353799999;405931.39410000294;6217208.2938;-0.37198772387071305;43.292035878940816;-0.604038652945883;42.99381629251938;43.2920358789,-0.371987723871;42.9938162925,-0.604038652946
202000;Ligne de Longuyon à Mont-St-Martin (vers Athus);Exploitée;1;227+842;249+400;79d7af46-e28c-11e8-92ff-01b064e0362d;888857.5691;6930556.219900001;903694.7180000022;6942358.332899999;5.603861742817925;49.44640287289522;5.814058053864458;49.547837395000464;49.4464028729,5.60386174282;49.547837395,5.81405805386
830321;Raccordement militaire de St-Florentin-Vergigny;Exploitée;1;170+003;172+689;79e104b6-e28c-11e8-92ff-01b064e0362d;752276.5539999977;6764109.1547;754871.4570999965;6764869.396600001;3.700632323562968;47.97528410912853;3.735503244957555;47.9819130603724;47.9752841091,3.70063232356;47.9819130604,3.73550324496
957316;Raccordement de Sucy-Bonneuil n° 3;Exploitée;1;077+021;077+826;79e24e6e-e28c-11e8-92ff-01b064e0362d;663803.1045999974;6852390.997299999;663372.4218999967;6851785.546599999;2.507487465493543;48.77060204533122;2.501679530714093;48.76513247685458;48.7706020453,2.50748746549;48.7651324769,2.50167953071
222000;Ligne de Liart à Tournes;Exploitée;1;027+590;050+986;79d7edd0-e28c-11e8-92ff-01b064e0362d;796269.8439000025;6964195.3563;817291.7987999991;6967247.125100002;4.3355162626590165;49.769363063884455;4.627943655912601;49.793232912357084;49.7693630639,4.33551626266;49.7932329124,4.62794365591
538315;Raccordement de Fontaine-Le Comte Nord;Exploitée;1;000+000;000+647;79e5ab7e-e28c-11e8-92ff-01b064e0362d;486436.1070000008;6603658.490200002;486901.3093999997;6604108.584600002;0.21469487414947103;46.49902297714005;0.220550497508288;46.503220907892945;46.4990229771,0.214694874149;46.5032209079,0.220550497508
340306;Raccordement de Bezons;Exploitée;1;000+000;000+390;79dad9da-e28c-11e8-92ff-01b064e0362d;642807.7458000034;6867215.651900001;642681.6128000021;6867584.0922;2.219836678583298;48.90239989960837;2.218066434315484;48.90570183584247;48.9023998996,2.21983667858;48.9057018358,2.21806643432
094300;Raccordement de Waville;Exploitée;1;000+000;001+684;79d89b8a-e28c-11e8-92ff-01b064e0362d;914688.2700999975;6881829.521899998;914625.0860000029;6882815.225200001;5.93473285216847;49.000474698103;5.9343704331054115;49.00935310859438;49.0004746981,5.93473285217;49.0093531086,5.93437043311
284621;Voie-mère d'Ostricourt;Exploitée;1;000+000;001+454;79db6ce2-e28c-11e8-92ff-01b064e0362d;700743.3977999985;7038341.2016;699468.8069999963;7038601.427499998;3.010450007808204;50.44256283377223;2.992532627645687;50.444899027913436;50.4425628338,3.01045000781;50.4448990279,2.99253262765
003000;Ligne de Longueville à Esternay;Exploitée;1;088+360;111+700;79d66faa-e28c-11e8-92ff-01b064e0362d;718374.1062999964;6823866.422600001;730575.8896000013;6839783.224199999;3.248786566166764;48.514782273818554;3.415130072652885;48.65749595936222;48.5147822738,3.24878656617;48.6574959594,3.41513007265
289306;Raccordement de Santes;Exploitée;1;000+000;000+798;79db8ac8-e28c-11e8-92ff-01b064e0362d;698274.2206000015;7055842.4976;698135.4510999992;7056575.6745;2.9756647494021413;50.599647934767134;2.973704515121898;50.60622755900342;50.5996479348,2.9756647494;50.606227559,2.97370451512
725000;Ligne de Sévérac-le-Château à Rodez;Exploitée;1;579+222;581+600;79e66498-e28c-11e8-92ff-01b064e0362d;704565.1728999987;6358296.1477999985;702873.1269999966;6359270.827100001;3.057242999854853;44.32367723389898;3.036031907004136;44.33245976295641;44.3236772339,3.05724299985;44.332459763,3.036031907
159000;Ligne de Haguenau à Hargarten-Falck;Exploitée;1;000-382;021+558;79e6dad0-e28c-11e8-92ff-01b064e0362d;1051044.811999999;6867295.213799998;1039071.7712000012;6882516.533;7.7829888186345215;48.81001209128774;7.632388450532273;48.95306995581981;48.8100120913,7.78298881863;48.9530699558,7.63238845053
800390;Raccordement de Saint-Gervasy;Exploitée;1;000+000;010+370;79e559f0-e28c-11e8-92ff-01b064e0362d;819028.1616000012;6309325.4978;819453.302199997;6301526.939800002;4.48081171854862;43.87289214796701;4.484276078677556;43.802653174289496;43.872892148,4.48081171855;43.8026531743,4.48427607868
525000;Ligne des Sables-d'Olonne à Tours;Exploitée;1;200+727;245+711;79de795c-e28c-11e8-92ff-01b064e0362d;491647.0503000021;6677036.407400001;524373.4428000003;6697437.8039;0.24927668456957203;47.160941205062784;0.6731308349007991;47.3539825684242;47.1609412051,0.24927668457;47.3539825684,0.673130834901
584000;Ligne de Ravezies à Pointe-de-Grave;Exploitée;1;003+595;102+018;79dd9a62-e28c-11e8-92ff-01b064e0362d;415469.572800003;6426654.934099998;383056.0106000006;6504592.976399999;-0.604394355398954;44.880620058760755;-1.065109443098129;45.56739623643307;44.8806200588,-0.604394355399;45.5673962364,-1.0651094431
421300;Raccordement du Rody au port de Brest;Exploitée;1;618+526;621+132;79dcc808-e28c-11e8-92ff-01b064e0362d;151281.12569999695;6836761.691399999;147722.78239999712;6835726.145199999;-4.4242233527290304;48.39881491748468;-4.470760523517453;48.38652495580753;48.3988149175,-4.42422335273;48.3865249558,-4.47076052352
250311;Raccordement de Cambrai-Nord;Exploitée;1;205+113;206+390;79d8d156-e28c-11e8-92ff-01b064e0362d;718448.3479999974;7008029.038199998;717704.1687000021;7008357.118900001;3.257937226184378;50.17013686930669;3.247546866852361;50.17310443382471;50.1701368693,3.25793722618;50.1731044338,3.24754686685
973306;Raccordement de La Défense;Exploitée;1;000+000;000+540;79e269ce-e28c-11e8-92ff-01b064e0362d;644356.0800999999;6866382.121399999;643844.2917999998;6866479.550999999;2.24106556998057;48.89504012533066;2.234072771408722;48.89587181953478;48.8950401253,2.24106556998;48.8958718195,2.23407277141
990000;Ligne de la grande ceinture de Paris;Exploitée;2;033+109;062+998;79e284b0-e28c-11e8-92ff-01b064e0362d;638222.1828000024;6871200.373599999;661753.7097999975;6865213.319200002;2.15670880775619;48.93780747075468;2.4784508516681;48.88579805703198;48.9378074708,2.15670880776;48.885798057,2.47845085167
983000;Ligne des Invalides à Quai-d'Orsay;Exploitée;1;D+000;D+841;79e27988-e28c-11e8-92ff-01b064e0362d;649787.5398999974;6862776.250999998;650649.298299998;6862460.261599999;2.315568300792787;48.86306020707956;2.327350800184964;48.860285162226894;48.8630602071,2.31556830079;48.8602851622,2.32735080018
160000;Ligne de Steinbourg à Schweighouse-sur-Moder;Exploitée;1;018+427;019+500;79e54fa6-e28c-11e8-92ff-01b064e0362d;1033365.1711999997;6869867.017200001;1034454.7317999974;6869952.5823;7.544663503189448;48.84248694122227;7.559551483558309;48.842690600936315;48.8424869412,7.54466350319;48.8426906009,7.55955148356
689000;Ligne de St-Germain-du-Puy à Cosne-Cours-sur-Loire;Exploitée;1;299+310;299+414;79e69574-e28c-11e8-92ff-01b064e0362d;;;;;;;;;;
897000;Ligne d'Aix-les-Bains-Le Revard à Annemasse;Exploitée;1;000+078;094+294;79e6c930-e28c-11e8-92ff-01b064e0362d;926353.1739000008;6514008.3451999985;949253.7515999973;6571520.521600001;5.908901294915313;45.688112428031324;6.233135311221517;46.197594967763045;45.688112428,5.90890129492;46.1975949678,6.23313531122
777300;Raccordement de Pont-de-Veyle;Exploitée;1;000+000;006+426;79e02a7e-e28c-11e8-92ff-01b064e0362d;839838.7906000018;6575214.113899998;845697.7075000033;6576011.496100001;4.815682114018428;46.26233384690231;4.89197442861596;46.26827361207565;46.2623338469,4.81568211402;46.2682736121,4.89197442862
457000;Ligne de Segré à Nantes-État;Exploitée;1;391+400;391+500;79e44634-e28c-11e8-92ff-01b064e0362d;358422.9728000015;6690823.510499999;358395.4519999996;6690753.285;-1.516897679600151;47.229760627114295;-1.517207745094857;47.22911527996635;47.2297606271,-1.5168976796;47.22911528,-1.51720774509
643000;Ligne de Port-Ste-Marie à Riscle;Exploitée;1;115+443;115+609;79e67806-e28c-11e8-92ff-01b064e0362d;491643.1313999966;6353592.750100002;491503.52839999646;6353608.924400002;0.39029968786144603;44.250360543531755;0.38854571663513804;44.250464514429325;44.2503605435,0.390299687861;44.2504645144,0.388545716635
010000;Ligne de Oiry-Mareuil à Romilly-sur-Seine;Exploitée;1;000+000;053+799;79e3939e-e28c-11e8-92ff-01b064e0362d;777032.7625999972;6881234.7245000005;753591.8994000033;6846280.261500001;4.053331963380307;49.026384238917416;3.728419158329434;48.71443343288595;49.0263842389,4.05333196338;48.7144334329,3.72841915833
253000;Ligne de Valenciennes-Faubourg-de-Paris à Hautmont;Exploitée;1;080+025;081+589;79e52e88-e28c-11e8-92ff-01b064e0362d;765339.2924000025;7020101.025199998;766750.2212999985;7019793.3407999985;3.9154663278616253;50.27540626915271;3.935181915817286;50.27249535584958;50.2754062692,3.91546632786;50.2724953558,3.93518191582
